Rank,TID,Technique,Percentage,Reporter,Year,Type,Source
187,T1020,Automated Exfiltration,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1213.003,Data from Information Repositories: Code Repositories,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1213.002,Data from Information Repositories: SharePoint,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1039,Data from Network Shared Drive,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1114.002,Email Collection: Remote Email Collection,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1111,Multi-Factor Authentication Interception,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1069.001,Permission Groups Discovery: Local Groups,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1055.001,Process Injection: Dynamic-link Library Injection,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1552.002,Unsecured Credentials: Credentials in Registry,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
187,T1102,Web Service,1.10,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1110.003,Brute Force: Password Spraying,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1530,Data from Cloud Storage Object,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1546.008,Event Triggered Execution: Accesibility Features,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1567.002,Exfiltration Over Web Service: Exfiltration to Cloud Storage,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1564.008,Hide Artifacts: Email Hiding Rules,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1574.002,Hijack Exectuion Flow: DLL Side-Loading,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
199,T1055.004,Process Injection: Aynchronous Procedure Call,0.90,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1197,BITS Jobs,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1580,Cloud Infrastructure Discovery,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1132,Data Encoding,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1132.001,Data Encoding: Standard Encoding,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1003.006,DCSync,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1484,Domain Policy Modification,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1484.001,Domain Policy Modification: Group Policy Modification,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1484.001,Domain Policy Modification: Group Policy Modification,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1559,Inter-Process Communication,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1055.012,Process Injection: Process Hollowing,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1090.004,Proxy: Domain Fronting,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1539,Steal Web Session Cookie,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
210,T1550,Use Alternate Authentication Material,0.80,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1098.001,Account Manipulation: Additional Cloud Credentials,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1098.002,Account Manipulation: Additional Email Delegate Permissions,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1098.004,Account Manipulation: SSH Authorized Keys,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1547.004,Boot or Logon Autostart Execution: Winlogon Helper DLL,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1573.001,Encrypted Channel: Symmetric Cryptography,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1041,Exfiltration Over C2 Channel,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1222.001,File and Directory Permissions Modification: Windows File and Directory Permission Modification,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1016.001,Internet Connection Discovery,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1570,Lateral Tool Transfer,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1036.005,Masquerading: Match Legitimate Name or Location,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1129,Shared Modules,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1218.005,System Binary Proxy Execution: Mshta,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1218.010,System Binary Proxy Execution: Regsvr32,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1124,System Time Discovery,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1199,Trusted Relationship,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1552.001,Unsecured Credentials: Credentials in Files,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
230,T1552.006,Unsecured Credentials: Group Policy Preferences,0.60,M-Trends,2022,Private,https://www.mandiant.com/media/15671
248,T1552.003,Unsecured Credentials: Bash History,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1037,Boot or Logon Initialization Scripts,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1110.004,Brute Force: Credential Stuffing,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1136.003,Create Account: Cloud Account,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1543.002,Create or Modify System Process: Systemd Service,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1555.005,Credentials from Password Stores: Password Managers,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1005,Data from Local System,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1565,Data Manipulation,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1565.001,Data Manipulation: Stored Data Manipulation,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1001,Data Obfuscation,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1222.002,File and Directory Permissions Modification: Linux and Mac File and Directory Permissions Modification,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1187,Forced Authentication,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1562.003,Impair Defenses: Impair Command History Logging,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1070.002,Indicator Removal on Host: Clear Linux or Mac System Logs,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1559.001,Inter-Process Communication: Component Object Model,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1534,Internal Spearphishing,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1027.004,Ofbuscated Files or Information: Compile After Delivery,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1021.005,Remote Services: VNC,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1053.003,Scheduled Task/Job: Cron,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1505.004,Server Software Component: IIS Components,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1218.007,System Binary Proxy Execution: Msiexec,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1127,Trusted Developer Utilities Proxy Execution,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1127.001,Trusted Developer Utilities Proxy Execution: MSBuild,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
249,T1550.002,Use Alternate Authentication Material: Pass the Hash,0.50,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1531,Account Access Removal,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1071.002,Application Layer Protocol: File Transfer Protocols,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1213.001,Data from Information Repositories: Confluence,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1114.001,Email Collection: Local Email Collection,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1546.007,Event Triggered Execution: Netsh Helper DLL,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1068,Exploitation for Privilege Escalation,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1564.004,Hide Artifacts: NTFS File Attributes,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1562.008,Impair Defenses: Disable Cloud Logs,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1070.003,Indicator Removal on Host: Clear Command History,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1036.007,Masquerading: Double File Extension,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1036.003,Masquerading: Rename System Utilities,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1556,Modify Authentication Process,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1556.003,Modify Authentication Process: Pluggable Authentication Modules,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1578,Modify Cloud Compute Infrastructure,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1578.002,Modify Cloud Compute Infrastructure: Create Cloud Instance,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1040,Network Sniffing,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1201,Password Policy Discovery,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1014,Rootkit,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1518.001,Software Discovery: Security Software Discovery,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1218.002,System Binary Proxy Execution: Control Panel,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
280,T1552.005,Unsecured Credentials: Cloud Instance Metadata API,0.30,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1548.001,Abuse Elevation Control Mechanism: Setuid and Setgid,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1134.002,Access Token Manipulation: Create Process with Token,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1087.004,Account Discovery: Cloud Account,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1087.003,Account Discovery: Email Account,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1119,Automated Collection,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1547.006,Boot or Logon Autostart Execution: Kernel Modules and Extensions,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1037.001,Boot or Logon Initialization Scripts: Logon Script,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1037.003,Boot or Logon Initialization Scripts: Network Logon Script,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1037.004,Boot or Logon Initialization Scripts: RC Scripts,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1538,Cloud Service Dashboard,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1526,Cloud Service Discovery,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1619,Cloud Storage Object Discovery,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1554,Compromise Client Software Binary,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1555.004,Credentials from Password Stores: Windows Credential Manager,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1602,Data from Configuration Repository,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1030,Data Transfer Size Limits,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1561,Disk Wipe,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1561.002,Disk Wipe: Disk Structure Wipe,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1114.003,Email Collection: Email Forwarding Rule,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1546.010,Event Triggered Execution: Accesibility Features Appinit DLLs,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1546.015,Event Triggered Execution: Accesibility Features Component Object Model Hijacking,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1546.012,Event Triggered Execution: Accesibility Features Image File Execution Options Injection,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1546.001,Event Triggered Execution: Change Default File Association,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1546.002,Event Triggered Execution: Screensaver,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1480.001,Execution Guardrails: Environmental Keying,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1048,Exfiltration Over Alternative Protocol,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1567.001,Exfiltration Over Web Service: Exfiltration to Code Repository,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1008,Fallback Channels,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1606,Forge Web Credentials,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1606.001,Forge Web Credentials: Web Cookies,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1574.008,Hijack Exectuion Flow: Path Interception by Search Order Hijacking,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1562.007,Impari Defenses: Disable or Modify Cloud Firewall,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1003.004,LSA Secrets,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1578.003,Modify Cloud Compute Infrastructure: Delete Cloud Instance,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1602.002,Network Device Configuration Dump,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1120,Peripheral Device Discovery,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1069.003,Permission Groups Discovery: Cloud Groups,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1055.002,Process Injection: Portable Executable Injection,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1021.006,Remote Services: Windows Remote Management,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1053.001,Scheduled Task/Job: At,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1558.001,Steal or Forge Kerberos Tickets: Golden Ticket,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1218.003,System Binary Proxy Execution: CMSTP,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1550.001,Use Alternate Authentication Material: Application Access Token,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1550.003,Use Alternate Authentication Material: Pass the Ticket,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
311,T1102.001,Web Service: Dead Drop Resolver,0.20,M-Trends,2022,Private,https://www.mandiant.com/media/15671
1,T1055,Process Injection,17.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
2,T1053,Scheduled Task/Job,13.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
3,T1021.002,SMB/Windows Admin Shares,13.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
4,T1059.001,Command and Scripting Interpreter: PowerShell,12.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
5,T1105,Ingress Tool Transfer,9.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
6,T1036,Masquerading,7.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
7,T1059,Command and Scripting Interpreter,5.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
8,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,5.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
9,T1482,Domain Trust Discovery,5.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
10,T1562.001,Impair Defenses: Disable or Modify Tools,5.00,Red Canary,2020,Private,https://issa-centralmd.org/wp-content/uploads/2021-01-27-Red-Canary-Threat-Detection-Report.pdf
1,T1059,Command and Scripting Interpreter,24.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
2,T1218,System Binary Proxy Execution,19.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
3,T1543,Create or Modify System Process,16.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
4,T1053,Scheduled Task/Job,16.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
5,T1003,OS Credential Dumping,7.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
6,T1055,Process Injection,7.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
7,T1027,Obfuscated Files or Information,6.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
8,T1105,Ingress Tool Transfer,5.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
9,T1569,System Services,4.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
10,T1036,Masquerading,4.00,Red Canary,2021,Private,https://falksangdata.no/wp-content/uploads/2021/06/RedCanary-2021-Threat-Detection-Report.pdf
1,T1059,Command and Scripting Interpreter,53.40,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
2,T1218,System Binary Proxy Execution,34.80,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
3,T1047,Windows Management Instrumentation,15.40,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
4,T1003,OS Credential Dumping,18.30,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
5,T1105,Ingress Tool Transfer,20.40,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
6,T1055,Process Injection,21.70,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
7,T1053,Scheduled Task/Job,14.70,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
8,T1027,Obfuscated Files or Information,19.40,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
9,T1036,Masquerading,22.10,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
10,T1574,Hijack Execution Flow,8.40,Red Canary,2022,Private,https://resource.redcanary.com/rs/003-YRU-314/images/2022_ThreatDetectionReport_RedCanary.pdf
